Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","173","Pologne","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","17.563416","Fc","Donnée calculée",""
"MK","Indicateurs macro","173","Pologne","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","12896.983595","Fc","Donnée calculée",""
"MK","Indicateurs macro","173","Pologne","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","31977.068266","Fc","Donnée calculée",""
"MK","Indicateurs macro","70","Polynésie française","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","5833.352684","X","Sources internationales sûres",""
"MK","Indicateurs macro","70","Polynésie française","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","21127.527814","X","Sources internationales sûres",""
"MK","Indicateurs macro","70","Polynésie française","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","1116.345392","X","Sources internationales sûres",""
"MK","Indicateurs macro","70","Polynésie française","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","19.137286","Fc","Donnée calculée",""
"MK","Indicateurs macro","177","Porto Rico","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","103445.526","X","Sources internationales sûres",""
"MK","Indicateurs macro","177","Porto Rico","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","32697.981804","X","Sources internationales sûres",""
"MK","Indicateurs macro","177","Porto Rico","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","8256.1","X","Sources internationales sûres",""
"MK","Indicateurs macro","177","Porto Rico","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","7.981109","Fc","Donnée calculée",""
"MK","Indicateurs macro","174","Portugal","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","221357.874719","X","Sources internationales sûres",""
"MK","Indicateurs macro","174","Portugal","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","21515.021025","X","Sources internationales sûres",""
"MK","Indicateurs macro","174","Portugal","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","37305.061583","X","Sources internationales sûres",""
"MK","Indicateurs macro","174","Portugal","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","16.852828","Fc","Donnée calculée",""
"MK","Indicateurs macro","174","Portugal","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","3249.728987","Fc","Donnée calculée",""
"MK","Indicateurs macro","174","Portugal","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","7991.605264","Fc","Donnée calculée",""
"MK","Indicateurs macro","179","Qatar","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","161099.122215","X","Sources internationales sûres",""
"MK","Indicateurs macro","179","Qatar","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","59124.845568","X","Sources internationales sûres",""
"MK","Indicateurs macro","179","Qatar","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","68646.529425","X","Sources internationales sûres",""
"MK","Indicateurs macro","179","Qatar","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","42.611362","Fc","Donnée calculée",""
"MK","Indicateurs macro","212","République arabe syrienne","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","16883.861331","X","Sources internationales sûres",""
"MK","Indicateurs macro","212","République arabe syrienne","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","987.609929","X","Sources internationales sûres",""
"MK","Indicateurs macro","212","République arabe syrienne","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","3225.856528","X","Sources internationales sûres",""
"MK","Indicateurs macro","212","République arabe syrienne","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","19.106154","Fc","Donnée calculée",""
"MK","Indicateurs macro","37","République centrafricaine","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","2072.349974","X","Sources internationales sûres",""
"MK","Indicateurs macro","37","République centrafricaine","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","450.900697","X","Sources internationales sûres",""
"MK","Indicateurs macro","37","République centrafricaine","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","502.296753","X","Sources internationales sûres",""
"MK","Indicateurs macro","37","République centrafricaine","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","24.238027","Fc","Donnée calculée",""
"MK","Indicateurs macro","117","République de Corée","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","1623901.466309","X","Sources internationales sûres",""
"MK","Indicateurs macro","117","République de Corée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","31781.12332","X","Sources internationales sûres",""
"MK","Indicateurs macro","117","République de Corée","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","511716.472842","X","Sources internationales sûres",""
"MK","Indicateurs macro","117","République de Corée","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","31.511547","Fc","Donnée calculée",""
"MK","Indicateurs macro","146","République de Moldova","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","9669.741743","X","Sources internationales sûres",""
"MK","Indicateurs macro","146","République de Moldova","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","2381.895178","X","Sources internationales sûres",""
"MK","Indicateurs macro","146","République de Moldova","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","2155.16053","X","Sources internationales sûres",""
"MK","Indicateurs macro","146","République de Moldova","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","22.287674","Fc","Donnée calculée",""
"MK","Indicateurs macro","250","République démocratique du Congo","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","37642.464497","X","Sources internationales sûres",""
"MK","Indicateurs macro","250","République démocratique du Congo","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","462.445161","X","Sources internationales sûres",""
"MK","Indicateurs macro","250","République démocratique du Congo","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","7746.21763","X","Sources internationales sûres",""
"MK","Indicateurs macro","250","République démocratique du Congo","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","20.578402","Fc","Donnée calculée",""
"MK","Indicateurs macro","120","République démocratique populaire lao","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","17071.17271","X","Sources internationales sûres",""
"MK","Indicateurs macro","120","République démocratique populaire lao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","2455.211675","X","Sources internationales sûres",""
"MK","Indicateurs macro","120","République démocratique populaire lao","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","4957.750762","X","Sources internationales sûres",""
"MK","Indicateurs macro","120","République démocratique populaire lao","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","29.041653","Fc","Donnée calculée",""
"MK","Indicateurs macro","56","République dominicaine","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","79998.045976","X","Sources internationales sûres",""
"MK","Indicateurs macro","56","République dominicaine","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","7609.365034","X","Sources internationales sûres",""
"MK","Indicateurs macro","56","République dominicaine","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","18983.743629","X","Sources internationales sûres",""
"MK","Indicateurs macro","56","République dominicaine","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","23.730259","Fc","Donnée calculée",""
"MK","Indicateurs macro","116","République populaire démocratique de Corée","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","17364.724931","X","Sources internationales sûres",""
"MK","Indicateurs macro","116","République populaire démocratique de Corée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","686.340258","X","Sources internationales sûres",""
"MK","Indicateurs macro","215","République-Unie de Tanzanie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","54723.795208","X","Sources internationales sûres",""
"MK","Indicateurs macro","215","République-Unie de Tanzanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1001.160919","X","Sources internationales sûres",""
"MK","Indicateurs macro","215","République-Unie de Tanzanie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","19872.67651","X","Sources internationales sûres",""
"MK","Indicateurs macro","215","République-Unie de Tanzanie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","36.314507","Fc","Donnée calculée",""
"MK","Indicateurs macro","215","République-Unie de Tanzanie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","12372.970805","Fc","Donnée calculée",""
"MK","Indicateurs macro","215","République-Unie de Tanzanie","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","14992.95087","Fc","Donnée calculée",""
"MK","Indicateurs macro","183","Roumanie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","211695.857898","X","Sources internationales sûres",""
"MK","Indicateurs macro","183","Roumanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","10771.150494","X","Sources internationales sûres",""
"MK","Indicateurs macro","183","Roumanie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","47534.878747","X","Sources internationales sûres",""
"MK","Indicateurs macro","183","Roumanie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","22.454326","Fc","Donnée calculée",""
"MK","Indicateurs macro","183","Roumanie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","7986.173116","Fc","Donnée calculée",""
"MK","Indicateurs macro","183","Roumanie","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","16556.258598","Fc","Donnée calculée",""
"MK","Indicateurs macro","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","2699016.715111","X","Sources internationales sûres",""
"MK","Indicateurs macro","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","40448.365256","X","Sources internationales sûres",""
"MK","Indicateurs macro","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","487417.932602","X","Sources internationales sûres",""
"MK","Indicateurs macro","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","18.059093","Fc","Donnée calculée",""
"MK","Indicateurs macro","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","14289.28577","Fc","Donnée calculée",""
"MK","Indicateurs macro","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","37311.662607","Fc","Donnée calculée",""
"MK","Indicateurs macro","184","Rwanda","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","9252.814353","X","Sources internationales sûres",""
"MK","Indicateurs macro","184","Rwanda","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","772.29317","X","Sources internationales sûres",""
"MK","Indicateurs macro","184","Rwanda","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","2102.147061","X","Sources internationales sûres",""
"MK","Indicateurs macro","184","Rwanda","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","22.719002","Fc","Donnée calculée",""
"MK","Indicateurs macro","189","Sainte-Lucie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","1996.77037","X","Sources internationales sûres",""
"MK","Indicateurs macro","189","Sainte-Lucie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","11034.684894","X","Sources internationales sûres",""
"MK","Indicateurs macro","189","Sainte-Lucie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","464.11545","X","Sources internationales sûres",""
"MK","Indicateurs macro","189","Sainte-Lucie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","23.243306","Fc","Donnée calculée",""
"MK","Indicateurs macro","188","Saint-Kitts-et-Nevis","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","996.944444","X","Sources internationales sûres",""
"MK","Indicateurs macro","188","Saint-Kitts-et-Nevis","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","19155.431731","X","Sources internationales sûres",""
"MK","Indicateurs macro","188","Saint-Kitts-et-Nevis","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","305.124189","X","Sources internationales sûres",""
"MK","Indicateurs macro","188","Saint-Kitts-et-Nevis","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","30.605937","Fc","Donnée calculée",""
"MK","Indicateurs macro","192","Saint-Marin","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","1528.621195","X","Sources internationales sûres",""
"MK","Indicateurs macro","192","Saint-Marin","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","45398.746552","X","Sources internationales sûres",""
"MK","Indicateurs macro","192","Saint-Marin","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","311.158141","X","Sources internationales sûres",""
"MK","Indicateurs macro","192","Saint-Marin","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","20.355477","Fc","Donnée calculée",""
"MK","Indicateurs macro","191","Saint-Vincent-et-les Grenadines","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","792.177778","X","Sources internationales sûres",""
"MK","Indicateurs macro","191","Saint-Vincent-et-les Grenadines","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","7212.960181","X","Sources internationales sûres",""
"MK","Indicateurs macro","191","Saint-Vincent-et-les Grenadines","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","203.324096","X","Sources internationales sûres",""
"MK","Indicateurs macro","191","Saint-Vincent-et-les Grenadines","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","25.666473","Fc","Donnée calculée",""
"MK","Indicateurs macro","244","Samoa","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","825.065062","X","Sources internationales sûres",""
"MK","Indicateurs macro","244","Samoa","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","4223.478963","X","Sources internationales sûres",""
"MK","Indicateurs macro","244","Samoa","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","74.334986","X","Sources internationales sûres",""
"MK","Indicateurs macro","244","Samoa","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","9.009591","Fc","Donnée calculée",""
"MK","Indicateurs macro","193","Sao Tomé-et-Principe","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","378.598871","X","Sources internationales sûres",""
"MK","Indicateurs macro","193","Sao Tomé-et-Principe","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1828.194018","X","Sources internationales sûres",""
"MK","Indicateurs macro","193","Sao Tomé-et-Principe","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","103.839254","X","Sources internationales sûres",""
"MK","Indicateurs macro","193","Sao Tomé-et-Principe","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","27.427249","Fc","Donnée calculée",""
"MK","Indicateurs macro","195","Sénégal","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","20996.569847","X","Sources internationales sûres",""
"MK","Indicateurs macro","195","Sénégal","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1361.702214","X","Sources internationales sûres",""
"MK","Indicateurs macro","195","Sénégal","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","5464.223058","X","Sources internationales sûres",""
"MK","Indicateurs macro","195","Sénégal","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","26.024361","Fc","Donnée calculée",""
"MK","Indicateurs macro","195","Sénégal","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","2732.404527","Fc","Donnée calculée",""
"MK","Indicateurs macro","195","Sénégal","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","3510.264688","Fc","Donnée calculée",""
"MK","Indicateurs macro","272","Serbie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","44179.075315","X","Sources internationales sûres",""
"MK","Indicateurs macro","272","Serbie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","6275.194384","X","Sources internationales sûres",""
"MK","Indicateurs macro","272","Serbie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","7835.998621","X","Sources internationales sûres",""
"MK","Indicateurs macro","272","Serbie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","17.7369","Fc","Donnée calculée",""
"MK","Indicateurs macro","272","Serbie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","2520.649561","Fc","Donnée calculée",""
"MK","Indicateurs macro","272","Serbie","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","5885.48234","Fc","Donnée calculée",""
"MK","Indicateurs macro","196","Seychelles","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","1528.270954","X","Sources internationales sûres",""
"MK","Indicateurs macro","196","Seychelles","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","15850.473498","X","Sources internationales sûres",""
"MK","Indicateurs macro","196","Seychelles","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","588.01244","X","Sources internationales sûres",""
"MK","Indicateurs macro","196","Seychelles","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","38.475667","Fc","Donnée calculée",""
"MK","Indicateurs macro","196","Seychelles","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","17.356251","Fc","Donnée calculée",""
"MK","Indicateurs macro","197","Sierra Leone","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","3739.577962","X","Sources internationales sûres",""
"MK","Indicateurs macro","197","Sierra Leone","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","499.38124","X","Sources internationales sûres",""
"MK","Indicateurs macro","197","Sierra Leone","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","672.438564","X","Sources internationales sûres",""
"MK","Indicateurs macro","197","Sierra Leone","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","17.98167","Fc","Donnée calculée",""
"MK","Indicateurs macro","200","Singapour","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","343331.535022","X","Sources internationales sûres",""
"MK","Indicateurs macro","200","Singapour","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","60148.750687","X","Sources internationales sûres",""
"MK","Indicateurs macro","200","Singapour","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","86817.893803","X","Sources internationales sûres",""
"MK","Indicateurs macro","200","Singapour","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","25.286898","Fc","Donnée calculée",""
"MK","Indicateurs macro","280","Sint Maarten (partie néerlandaise)","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","1014","X","Sources internationales sûres",""
"MK","Indicateurs macro","280","Sint Maarten (partie néerlandaise)","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","24466.750314","X","Sources internationales sûres",""
"MK","Indicateurs macro","280","Sint Maarten (partie néerlandaise)","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","179.029922","X","Sources internationales sûres",""
"MK","Indicateurs macro","280","Sint Maarten (partie néerlandaise)","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","17.655811","Fc","Donnée calculée",""
"MK","Indicateurs macro","199","Slovaquie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","95393.515078","X","Sources internationales sûres",""
"MK","Indicateurs macro","199","Slovaquie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","17510.14429","X","Sources internationales sûres",""
"MK","Indicateurs macro","199","Slovaquie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","20227.648645","X","Sources internationales sûres",""
"MK","Indicateurs macro","199","Slovaquie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","21.204427","Fc","Donnée calculée",""
"MK","Indicateurs macro","199","Slovaquie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","1382.623322","Fc","Donnée calculée",""
"MK","Indicateurs macro","199","Slovaquie","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","3204.478841","Fc","Donnée calculée",""
"MK","Indicateurs macro","198","Slovénie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","48589.100043","X","Sources internationales sûres",""
"MK","Indicateurs macro","198","Slovénie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","23400.712988","X","Sources internationales sûres",""
"MK","Indicateurs macro","198","Slovénie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","8905.981635","X","Sources internationales sûres",""
"MK","Indicateurs macro","198","Slovénie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","18.329176","Fc","Donnée calculée",""
"MK","Indicateurs macro","198","Slovénie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","522.60135","Fc","Donnée calculée",""
"MK","Indicateurs macro","198","Slovénie","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","1411.345389","Fc","Donnée calculée",""
"MK","Indicateurs macro","201","Somalie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","1620.100288","X","Sources internationales sûres",""
"MK","Indicateurs macro","201","Somalie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","111.048078","X","Sources internationales sûres",""
"MK","Indicateurs macro","201","Somalie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","323.243564","X","Sources internationales sûres",""
"MK","Indicateurs macro","201","Somalie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","19.952071","Fc","Donnée calculée",""
"MK","Indicateurs macro","276","Soudan","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","122072.659961","X","Sources internationales sûres",""
"MK","Indicateurs macro","276","Soudan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","2990.994843","X","Sources internationales sûres",""
"MK","Indicateurs macro","276","Soudan","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","12689.353858","X","Sources internationales sûres",""
"MK","Indicateurs macro","276","Soudan","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","10.394919","Fc","Donnée calculée",""
"MK","Indicateurs macro","277","Soudan du Sud","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","3571.364985","X","Sources internationales sûres",""
"MK","Indicateurs macro","277","Soudan du Sud","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","327.324953","X","Sources internationales sûres",""
"MK","Indicateurs macro","277","Soudan du Sud","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","625.462514","X","Sources internationales sûres",""
"MK","Indicateurs macro","277","Soudan du Sud","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","17.513262","Fc","Donnée calculée",""
"MK","Indicateurs macro","38","Sri Lanka","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","87428.117558","X","Sources internationales sûres",""
"MK","Indicateurs macro","38","Sri Lanka","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","4138.0152","X","Sources internationales sûres",""
"MK","Indicateurs macro","38","Sri Lanka","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","23951.88516","X","Sources internationales sûres",""
"MK","Indicateurs macro","38","Sri Lanka","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","27.396089","Fc","Donnée calculée",""
"MK","Indicateurs macro","38","Sri Lanka","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","5023.972053","Fc","Donnée calculée",""
"MK","Indicateurs macro","38","Sri Lanka","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","6772.505455","Fc","Donnée calculée",""
"MK","Indicateurs macro","210","Suède","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","541018.749769","X","Sources internationales sûres",""
"MK","Indicateurs macro","210","Suède","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","54621.345824","X","Sources internationales sûres",""
"MK","Indicateurs macro","210","Suède","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","136174.517599","X","Sources internationales sûres",""
"MK","Indicateurs macro","210","Suède","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","25.170018","Fc","Donnée calculée",""
"MK","Indicateurs macro","210","Suède","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","3685.169359","Fc","Donnée calculée",""
"MK","Indicateurs macro","210","Suède","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","10440.221421","Fc","Donnée calculée",""
"MK","Indicateurs macro","211","Suisse","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","704478.516964","X","Sources internationales sûres",""
"MK","Indicateurs macro","211","Suisse","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","83313.013992","X","Sources internationales sûres",""
"MK","Indicateurs macro","211","Suisse","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","184865.203152","X","Sources internationales sûres",""
"MK","Indicateurs macro","211","Suisse","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","26.241425","Fc","Donnée calculée",""
"MK","Indicateurs macro","207","Suriname","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","3392.950425","X","Sources internationales sûres",""
"MK","Indicateurs macro","207","Suriname","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","5947.369351","X","Sources internationales sûres",""
"MK","Indicateurs macro","207","Suriname","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","1164.002063","X","Sources internationales sûres",""
"MK","Indicateurs macro","207","Suriname","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","34.306486","Fc","Donnée calculée",""
"MK","Indicateurs macro","208","Tadjikistan","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","7536.403147","X","Sources internationales sûres",""
"MK","Indicateurs macro","208","Tadjikistan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","848.668435","X","Sources internationales sûres",""
"MK","Indicateurs macro","208","Tadjikistan","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","2354.807991","X","Sources internationales sûres",""
"MK","Indicateurs macro","208","Tadjikistan","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","31.245781","Fc","Donnée calculée",""
"MK","Indicateurs macro","39","Tchad","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","10394.020227","X","Sources internationales sûres",""
"MK","Indicateurs macro","39","Tchad","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","692.16163","X","Sources internationales sûres",""
