Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","068","Bolivie (État plurinational de)","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","91.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","070","Bosnie-Herzégovine","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","070","Bosnie-Herzégovine","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","070","Bosnie-Herzégovine","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","070","Bosnie-Herzégovine","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","070","Bosnie-Herzégovine","6121","Valeur","21045","Pourcentage de la population ayant accès à des services d'eau potable gérés en toute sécurité","2017","2017","%","88.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","070","Bosnie-Herzégovine","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","96.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","072","Botswana","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","0.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","072","Botswana","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","22.8","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","072","Botswana","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","35.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","072","Botswana","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","44.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","072","Botswana","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","90.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","076","Brésil","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","076","Brésil","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","076","Brésil","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","076","Brésil","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","3.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","076","Brésil","6121","Valeur","21045","Pourcentage de la population ayant accès à des services d'eau potable gérés en toute sécurité","2017","2017","%","83.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","076","Brésil","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","98.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","096","Brunéi Darussalam","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","<0.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","096","Brunéi Darussalam","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","096","Brunéi Darussalam","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","096","Brunéi Darussalam","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","096","Brunéi Darussalam","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","99","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","100","Bulgarie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","0.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","100","Bulgarie","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","100","Bulgarie","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","100","Bulgarie","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","100","Bulgarie","6121","Valeur","21045","Pourcentage de la population ayant accès à des services d'eau potable gérés en toute sécurité","2017","2017","%","97.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","100","Bulgarie","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","99","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","854","Burkina Faso","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","2.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","854","Burkina Faso","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","11.7","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","854","Burkina Faso","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","30.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","854","Burkina Faso","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","26.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","854","Burkina Faso","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","49","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","108","Burundi","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","108","Burundi","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","108","Burundi","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","108","Burundi","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","108","Burundi","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","60.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","132","Cabo Verde","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","<0.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","132","Cabo Verde","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","9.6","A","Chiffre officiel","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","132","Cabo Verde","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","132","Cabo Verde","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","132","Cabo Verde","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","87.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","116","Cambodge","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","1.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","116","Cambodge","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","14","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","116","Cambodge","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","10.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","116","Cambodge","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","15","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","116","Cambodge","6121","Valeur","21045","Pourcentage de la population ayant accès à des services d'eau potable gérés en toute sécurité","2017","2017","%","26","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","116","Cambodge","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","69.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","120","Cameroun","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","1.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","120","Cameroun","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","28.2","E","Valeur estimée",""
